ImmunizeMe - All Pts: Patient ID,ImmunizeMe - vaccines: Patient ID,Age in years,Date of birth,First name,NHS number,Sex,Surname,Deduction date,Registration date,ImmunizeMe - vaccines: Vaccination type,Preferred telephone number,ImmunizeMe - vaccines: Event date,ImmunizeMe - vaccines: Event done at ID,Patient Count
54758584,,20,21-Jul-2004,Firstname,1234576955,Male,Surname,,14-Nov-2022,unknown,12345678,,,1
55097767,,30,10-Oct-1993,Firstname,1234576955,Female,Surname,,28-Mar-2023,unknown,12345678,,,1
55075510,,28,25-Jan-1996,Firstname,1234576955,Female,Surname,,19-May-2023,unknown,12345678,,,1
55207730,55207730,25,30-Dec-1998,Firstname,1234576955,Male,Surname,,13-Dec-2022,Nimenrix 1,12345678,15-Dec-2022,E87750,1
55175972,55175972,1,02-Feb-2023,Firstname,1234576955,Male,Surname,,10-Mar-2023,Rotarix 1,12345678,04-Apr-2023,E87750,1
55175972,55175972,1,02-Feb-2023,Firstname,1234576955,Male,Surname,,10-Mar-2023,Bexsero 2,12345678,06-Jun-2023,E87750,1
54800088,,16,21-Oct-2007,Firstname,1234576955,Female,Surname,,23-Dec-2022,unknown,12345678,,,1
54841450,54841450,1,08-Feb-2023,Firstname,1234576955,Male,Surname,,22-Feb-2023,Infanrix Hexa 2,12345678,06-Jun-2023,E87750,1
54841450,54841450,1,08-Feb-2023,Firstname,1234576955,Male,Surname,,22-Feb-2023,Bexsero 2,12345678,04-Jul-2023,E87750,1
54981731,54981731,25,20-May-1999,Firstname,1234576955,Female,Surname,,15-Feb-2023,Td/IPV 1,12345678,16-Feb-2015,,1
54981731,54981731,25,20-May-1999,Firstname,1234576955,Female,Surname,,15-Feb-2023,Human Papillomavirus 3,12345678,16-May-2012,,1
54981731,54981731,25,20-May-1999,Firstname,1234576955,Female,Surname,,15-Feb-2023,Human Papillomavirus 2,12345678,17-Jan-2012,,1
54981731,54981731,25,20-May-1999,Firstname,1234576955,Female,Surname,,15-Feb-2023,Human Papillomavirus 1,12345678,18-Oct-2011,,1
54897333,54897333,5,28-May-2019,Firstname,1234576955,Male,Surname,,05-Jan-2023,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,12-Nov-2019,,1
54881900,54881900,1,02-Apr-2023,Firstname,1234576955,Female,Surname,,29-Aug-2024,Vaxelis 1,12345678,31-May-2023,E85019,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,BCG 1,12345678,28-Jul-2023,,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Prevenar - 13 1,12345678,04-Apr-2023,E87750,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Bexsero 2,12345678,19-Mar-2024,E87750,1
55026270,,23,09-Oct-2000,Firstname,1234576955,Female,Surname,,15-Feb-2023,unknown,12345678,,,1
55040451,,48,06-Sep-1975,Firstname,1234576955,Male,Surname,,05-Apr-2023,unknown,12345678,,,1
55402991,55402991,1,13-Apr-2023,Firstname,1234576955,Male,Surname,,20-May-2024,Meningitis B 2,12345678,15-Aug-2023,,1
55517052,,40,31-Jul-1984,Firstname,1234576955,Male,Surname,,21-Mar-2023,unknown,12345678,,,1
56672562,,1,17-Apr-2023,Firstname,1234576955,Male,Surname,,01-May-2024,unknown,12345678,,,1
56794465,56794465,24,23-Sep-1999,Firstname,1234576955,Female,Surname,,24-May-2023,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,05-Oct-2000,,1
56735977,56735977,22,16-Oct-2001,Firstname,1234576955,Female,Surname,,14-May-2024,Measles/Mumps/Rubella 1,12345678,18-Oct-2005,,1
56735977,56735977,22,16-Oct-2001,Firstname,1234576955,Female,Surname,,14-May-2024,Hepatitis A 1,12345678,26-Oct-2011,,1
56739091,56739091,1,26-May-2023,Firstname,1234576955,Female,Surname,,08-Jun-2023,Priorix 1,12345678,06-Jun-2024,E87029,1
56739091,56739091,1,26-May-2023,Firstname,1234576955,Female,Surname,,08-Jun-2023,Prevenar - 13 1,12345678,10-Oct-2023,,1
56753355,56753355,9,16-Nov-2014,Firstname,1234576955,Male,Surname,,26-May-2023,Prevenar - 13 1,12345678,06-Feb-2015,E87750,1
56834873,,31,03-Aug-1993,Firstname,1234576955,Male,Surname,,23-Oct-2023,unknown,12345678,,,1
57317083,,74,08-Aug-1950,Firstname,1234576955,Female,Surname,,15-May-2023,unknown,12345678,,,1
57360142,,47,28-May-1977,Firstname,1234576955,Female,Surname,,07-Jun-2023,unknown,12345678,,,1
56927043,,30,07-Jan-1994,Firstname,1234576955,Female,Surname,,12-Jun-2023,unknown,12345678,,,1
57083087,57083087,0,06-Sep-2023,Firstname,1234576955,Male,Surname,,08-Sep-2023,DTaP/IPV/Hib/HepB 2,12345678,13-Dec-2023,,1
57128187,57128187,1,10-Aug-2023,Firstname,1234576955,Male,Surname,,14-Aug-2023,Bexsero 1,12345678,16-Oct-2023,,1
57128187,57128187,1,10-Aug-2023,Firstname,1234576955,Male,Surname,,14-Aug-2023,Bexsero 2,12345678,18-Jan-2024,,1
57605332,,8,04-Apr-2016,Firstname,1234576955,Female,Surname,,18-Aug-2023,unknown,12345678,,,1
57608687,,21,21-Nov-2002,Firstname,1234576955,Female,Surname,,22-Aug-2023,unknown,12345678,,,1
57640180,57640180,28,21-Feb-1996,Firstname,1234576955,Male,Surname,,13-Feb-2024,Measles/Mumps/Rubella 1,12345678,27-Jan-1999,D81035,1
57640180,57640180,28,21-Feb-1996,Firstname,1234576955,Male,Surname,,13-Feb-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,09-May-2000,D81035,1
57625670,,66,17-Sep-1957,Firstname,1234576955,Male,Surname,,15-Nov-2023,unknown,12345678,,,1
54881900,54881900,1,02-Apr-2023,Firstname,1234576955,Female,Surname,,29-Aug-2024,Priorix 1,12345678,04-Jul-2024,E85019,1
54881900,54881900,1,02-Apr-2023,Firstname,1234576955,Female,Surname,,29-Aug-2024,Infanrix Hexa 2,12345678,18-Sep-2023,E85019,1
54881900,54881900,1,02-Apr-2023,Firstname,1234576955,Female,Surname,,29-Aug-2024,Menitorix 1st Scheduled Booster,12345678,04-Jul-2024,E85019,1
54874227,,29,07-Dec-1994,Firstname,1234576955,Male,Surname,,07-Mar-2023,unknown,12345678,,,1
55001006,,45,08-Jun-1979,Firstname,1234576955,Male,Surname,,08-Nov-2023,unknown,12345678,,,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Priorix 1,12345678,18-Jan-2024,E87750,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Infanrix Hexa 1,12345678,07-Mar-2023,E87750,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Rotarix 2,12345678,04-Apr-2023,E87750,1
55026411,55026411,1,10-Jan-2023,Firstname,1234576955,Female,Surname,,23-Jan-2023,Rotarix 1,12345678,07-Mar-2023,E87750,1
55047410,55047410,1,24-Apr-2023,Firstname,1234576955,Male,Surname,,16-May-2023,Priorix 1,12345678,10-May-2024,E87750,1
55047410,55047410,1,24-Apr-2023,Firstname,1234576955,Male,Surname,,16-May-2023,Infanrix Hexa 3,12345678,05-Sep-2023,E87750,1
55047410,55047410,1,24-Apr-2023,Firstname,1234576955,Male,Surname,,16-May-2023,Infanrix Hexa 2,12345678,28-Jul-2023,E87750,1
55472769,,30,05-Sep-1993,Firstname,1234576955,Male,Surname,,12-Apr-2023,unknown,12345678,,,1
55383541,55383541,25,07-May-1999,Firstname,1234576955,Female,Surname,,30-Mar-2023,Measles/Mumps/Rubella 1,12345678,,,1
55383541,55383541,25,07-May-1999,Firstname,1234576955,Female,Surname,,30-Mar-2023,Human Papillomavirus 2,12345678,,,1
55402991,55402991,1,13-Apr-2023,Firstname,1234576955,Male,Surname,,20-May-2024,Priorix 1,12345678,14-Jun-2024,E87750,1
55402991,55402991,1,13-Apr-2023,Firstname,1234576955,Male,Surname,,20-May-2024,Rotavirus - Oral 1,12345678,08-Jun-2023,,1
55517050,,38,17-Jun-1986,Firstname,1234576955,Female,Surname,,21-Mar-2023,unknown,12345678,,,1
56675284,,24,04-Nov-1999,Firstname,1234576955,Female,Surname,,19-Apr-2023,unknown,12345678,,,1
56794465,56794465,24,23-Sep-1999,Firstname,1234576955,Female,Surname,,24-May-2023,Measles/Mumps/Rubella 1,12345678,18-Oct-2005,,1
56735977,56735977,22,16-Oct-2001,Firstname,1234576955,Female,Surname,,14-May-2024,Measles/Mumps/Rubella 1,12345678,12-May-2003,,1
56711511,,35,14-May-1989,Firstname,1234576955,Female,Surname,,25-May-2023,unknown,12345678,,,1
56739091,56739091,1,26-May-2023,Firstname,1234576955,Female,Surname,,08-Jun-2023,Bexsero 1,12345678,06-Jun-2024,E87029,1
56739091,56739091,1,26-May-2023,Firstname,1234576955,Female,Surname,,08-Jun-2023,Bexsero 2,12345678,07-Aug-2024,E87029,1
56753355,56753355,9,16-Nov-2014,Firstname,1234576955,Male,Surname,,26-May-2023,Priorix 1st Scheduled Booster,12345678,09-May-2016,E87750,1
56753355,56753355,9,16-Nov-2014,Firstname,1234576955,Male,Surname,,26-May-2023,Boostrix-IPV 1st Scheduled Booster,12345678,09-May-2016,E87750,1
56855964,,21,11-Dec-2002,Firstname,1234576955,Female,Surname,,04-May-2023,unknown,12345678,,,1
57182574,,26,23-Jun-1998,Firstname,1234576955,Male,Surname,,01-Aug-2023,unknown,12345678,,,1
57204315,,39,14-Jul-1985,Firstname,1234576955,Female,Surname,,12-May-2023,unknown,12345678,,,1
57290638,57290638,27,31-Mar-1997,Firstname,1234576955,Male,Surname,,26-Apr-2024,Japanese Encephalitis 1,12345678,15-Jul-2015,,1
57290638,57290638,27,31-Mar-1997,Firstname,1234576955,Male,Surname,,26-Apr-2024,Hepatitis A 1,12345678,23-Feb-2011,,1
57401131,57401131,1,05-Aug-2023,Firstname,1234576955,Female,Surname,,08-Sep-2023,Infanrix Hexa 2,12345678,07-Nov-2023,E87750,1
57401131,57401131,1,05-Aug-2023,Firstname,1234576955,Female,Surname,,08-Sep-2023,Bexsero 1,12345678,10-Oct-2023,E87750,1
56922788,,47,04-Jun-1977,Firstname,1234576955,Male,Surname,,19-Jun-2024,unknown,12345678,,,1
57058719,,25,10-Dec-1998,Firstname,1234576955,Male,Surname,,16-Jun-2023,unknown,12345678,,,1
57034445,,64,17-Dec-1959,Firstname,1234576955,Female,Surname,,09-Oct-2023,unknown,12345678,,,1
56951413,,26,03-Sep-1998,Firstname,1234576955,Male,Surname,,09-Aug-2023,unknown,12345678,,,1
56951414,,23,22-Dec-2000,Firstname,1234576955,Female,Surname,,09-Aug-2023,unknown,12345678,,,1
57083087,57083087,0,06-Sep-2023,Firstname,1234576955,Male,Surname,,08-Sep-2023,Rotarix 1,12345678,03-Nov-2023,E87750,1
57128187,57128187,1,10-Aug-2023,Firstname,1234576955,Male,Surname,,14-Aug-2023,Prevenar - 13 1,12345678,17-Nov-2023,,1
57110942,,40,20-May-1984,Firstname,1234576955,Male,Surname,,11-Oct-2023,unknown,12345678,,,1
57429858,,26,17-Apr-1998,Firstname,1234576955,Male,Surname,,15-Aug-2023,unknown,12345678,,,1
57464649,57464649,4,18-Feb-2020,Firstname,1234576955,Male,Surname,,11-Oct-2023,Meningitis B 2,12345678,10-Jun-2020,,1
57464649,57464649,4,18-Feb-2020,Firstname,1234576955,Male,Surname,,11-Oct-2023,Meningitis B 1,12345678,15-Apr-2020,,1
57608072,,25,01-Dec-1998,Firstname,1234576955,Male,Surname,,15-Sep-2023,unknown,12345678,,,1
57640180,57640180,28,21-Feb-1996,Firstname,1234576955,Male,Surname,,13-Feb-2024,Hepatitis A 1,12345678,10-Nov-1999,D81035,1
57627802,,36,10-Mar-1988,Firstname,1234576955,Female,Surname,,22-Mar-2024,unknown,12345678,,,1
57657999,,47,21-Feb-1977,Firstname,1234576955,Male,Surname,,18-Sep-2023,unknown,12345678,,,1
55619615,55619615,1,24-Aug-2023,Firstname,1234576955,Male,Surname,,16-Oct-2023,Infanrix Hexa 1,12345678,24-Oct-2023,E87750,1
55877167,55877167,5,29-Nov-2018,Firstname,1234576955,Male,Surname,,30-Nov-2023,Infanrix Hexa 3,12345678,02-Jan-2020,E87750,1
55973764,55973764,0,03-Dec-2023,Firstname,1234576955,Female,Surname,,21-Feb-2024,Infanrix Hexa 1,12345678,31-Jan-2024,E85693,1
55973764,55973764,0,03-Dec-2023,Firstname,1234576955,Female,Surname,,21-Feb-2024,Prevenar - 13 1,12345678,28-Mar-2024,E87750,1
55973764,55973764,0,03-Dec-2023,Firstname,1234576955,Female,Surname,,21-Feb-2024,Rotarix 2,12345678,28-Mar-2024,E87750,1
55906977,,50,05-May-1974,Firstname,1234576955,Male,Surname,,04-Mar-2024,unknown,12345678,,,1
55916560,,25,13-Nov-1998,Firstname,1234576955,Female,Surname,,15-Feb-2024,unknown,12345678,,,1
56034655,56034655,0,08-Jan-2024,Firstname,1234576955,Female,Surname,,05-Feb-2024,BCG 1,12345678,08-Mar-2024,,1
56034655,56034655,0,08-Jan-2024,Firstname,1234576955,Female,Surname,,05-Feb-2024,Bexsero 1,12345678,12-Apr-2024,E87750,1
56071060,,34,01-May-1990,Firstname,1234576955,Male,Surname,,08-Dec-2023,unknown,12345678,,,1
56086143,56086143,52,30-Aug-1972,Firstname,1234576955,Female,Surname,,11-Dec-2023,Typhoid 1,12345678,14-Jul-2018,,1
56096922,56096922,26,29-May-1998,Firstname,1234576955,Female,Surname,,06-Mar-2024,Measles/Mumps/Rubella 1,12345678,27-Jul-1999,,1
56498627,56498627,0,08-Mar-2024,Firstname,1234576955,Male,Surname,,04-Jun-2024,Bexsero 2,12345678,18-Jul-2024,E87750,1
56498627,56498627,0,08-Mar-2024,Firstname,1234576955,Male,Surname,,04-Jun-2024,Vaxelis 1,12345678,09-May-2024,E82638,1
56531238,,47,23-Mar-1977,Firstname,1234576955,Male,Surname,,18-Dec-2023,unknown,12345678,,,1
56539888,,36,21-Nov-1987,Firstname,1234576955,Male,Surname,,12-Feb-2024,unknown,12345678,,,1
56452837,,38,27-Oct-1985,Firstname,1234576955,Female,Surname,,11-Mar-2024,unknown,12345678,,,1
56457766,,19,14-Dec-2004,Firstname,1234576955,Female,Surname,,03-Apr-2024,unknown,12345678,,,1
56481571,56481571,0,25-Dec-2023,Firstname,1234576955,Female,Surname,,15-Jan-2024,Infanrix Hexa 3,12345678,18-Apr-2024,E87750,1
58376227,,32,01-Sep-1992,Firstname,1234576955,Male,Surname,,09-May-2024,unknown,12345678,,,1
58345994,,58,16-Mar-1966,Firstname,1234576955,Female,Surname,,09-May-2024,unknown,12345678,,,1
58443548,,8,25-May-2016,Firstname,1234576955,Male,Surname,,23-Apr-2024,unknown,12345678,,,1
57971335,,39,14-Apr-1985,Firstname,1234576955,Female,Surname,,11-Jun-2024,unknown,12345678,,,1
58102569,,29,28-Jun-1995,Firstname,1234576955,Female,Surname,,20-May-2024,unknown,12345678,,,1
58111197,,31,22-Apr-1993,Firstname,1234576955,Female,Surname,,14-Jun-2024,unknown,12345678,,,1
58134465,58134465,30,03-Dec-1993,Firstname,1234576955,Male,Surname,,16-Jul-2024,DTaP/IPV/Hib 2,12345678,30-Mar-1994,,1
58134465,58134465,30,03-Dec-1993,Firstname,1234576955,Male,Surname,,16-Jul-2024,DTaP/IPV/Hib 1,12345678,03-Mar-1994,,1
58134465,58134465,30,03-Dec-1993,Firstname,1234576955,Male,Surname,,16-Jul-2024,dTaP/IPV 1st Scheduled Booster,12345678,04-Mar-2008,,1
58179075,58179075,0,29-May-2024,Firstname,1234576955,Female,Surname,,07-Jun-2024,BCG 1,12345678,29-Aug-2024,5.88E+11,1
58190662,58190662,30,16-Apr-1994,Firstname,1234576955,Female,Surname,,17-Jul-2024,Combined Hep A / Hep B 2,12345678,24-Feb-2011,,1
58493240,58493240,21,16-Oct-2002,Firstname,1234576955,Male,Surname,,19-Jul-2024,Td/IPV 1,12345678,26-Sep-2016,,1
58481519,58481519,30,14-Jun-1994,Firstname,1234576955,Male,Surname,,19-Jul-2024,Hepatitis A 2,12345678,06-Sep-2012,,1
58646221,,25,07-May-1999,Firstname,1234576955,Female,Surname,,01-Jul-2024,unknown,12345678,,,1
63063726,,27,23-Aug-1997,Firstname,1234576955,Female,Surname,,20-Aug-2024,unknown,12345678,,,1
63063728,,17,04-Jul-2007,Firstname,1234576955,Male,Surname,,20-Aug-2024,unknown,12345678,,,1
63102706,63102706,1,14-Jan-2023,Firstname,1234576955,Male,Surname,,21-Aug-2024,DTaP/IPV/Hib/HepB 2,12345678,01-Jun-2023,,1
63034628,63034628,23,17-Apr-2001,Firstname,1234576955,Male,Surname,,27-Aug-2024,Td/IPV 1,12345678,01-Sep-2015,,1
63115031,,15,01-Jul-2009,Firstname,1234576955,Female,Surname,,28-Aug-2024,unknown,12345678,,,1
58264509,,20,02-Jun-2004,Firstname,1234576955,Female,Surname,,11-May-2024,unknown,12345678,,,1
58394190,58394190,0,19-Apr-2024,Firstname,1234576955,Female,Surname,,01-May-2024,Bexsero 2,12345678,06-Aug-2024,E87750,1
57961711,,0,10-Jul-2024,Firstname,1234576955,Male,Surname,,07-Aug-2024,unknown,12345678,,,1
57998234,,27,13-Feb-1997,Firstname,1234576955,Female,Surname,,13-Jun-2024,unknown,12345678,,,1
58100817,58100817,4,12-Oct-2019,Firstname,1234576955,Male,Surname,,24-Jun-2024,Meningitis B 3,12345678,04-Jan-2021,,1
58100817,58100817,4,12-Oct-2019,Firstname,1234576955,Male,Surname,,24-Jun-2024,Meningitis B 1,12345678,10-Dec-2019,,1
58100817,58100817,4,12-Oct-2019,Firstname,1234576955,Male,Surname,,24-Jun-2024,HIB + Meningitis C 1st Scheduled Booster,12345678,21-Dec-2020,,1
58114437,,31,22-Sep-1992,Firstname,1234576955,Male,Surname,,21-May-2024,unknown,12345678,,,1
58136578,,41,24-Feb-1983,Firstname,1234576955,Male,Surname,,16-Jul-2024,unknown,12345678,,,1
58179075,58179075,0,29-May-2024,Firstname,1234576955,Female,Surname,,07-Jun-2024,Rotarix 2,12345678,23-Aug-2024,E87750,1
58179075,58179075,0,29-May-2024,Firstname,1234576955,Female,Surname,,07-Jun-2024,Rotarix 1,12345678,26-Jul-2024,E87750,1
58190662,58190662,30,16-Apr-1994,Firstname,1234576955,Female,Surname,,17-Jul-2024,Rabies Vaccine 1,12345678,13-Jun-2013,,1
58471657,,0,22-Jun-2024,Firstname,1234576955,Female,Surname,,27-Jun-2024,unknown,12345678,,,1
58481519,58481519,30,14-Jun-1994,Firstname,1234576955,Male,Surname,,19-Jul-2024,Typhoid 1,12345678,18-Nov-2003,,1
58539284,,8,21-Apr-2016,Firstname,1234576955,Female,Surname,,13-Aug-2024,unknown,12345678,,,1
58706786,,30,12-Oct-1993,Firstname,1234576955,Female,Surname,,29-Jul-2024,unknown,12345678,,,1
62939604,,44,22-Feb-1980,Firstname,1234576955,Female,Surname,,01-Aug-2024,unknown,12345678,,,1
63034628,63034628,23,17-Apr-2001,Firstname,1234576955,Male,Surname,,27-Aug-2024,Measles/Mumps/Rubella 1,12345678,24-Jul-2002,,1
63114718,,16,14-Jul-2008,Firstname,1234576955,Female,Surname,,28-Aug-2024,unknown,12345678,,,1
63138675,,48,03-Feb-1976,Firstname,1234576955,Male,Surname,,30-Aug-2024,unknown,12345678,,,1
63170660,,51,16-Sep-1972,Firstname,1234576955,Female,Surname,,31-Aug-2024,unknown,12345678,,,1
63480633,,27,23-Jan-1997,Firstname,1234576955,Female,Surname,,03-Sep-2024,unknown,12345678,,,1
63457461,63457461,24,20-Feb-2000,Firstname,1234576955,Male,Surname,,04-Sep-2024,Japanese Encephalitis 1,12345678,17-Jun-2019,,1
63457461,63457461,24,20-Feb-2000,Firstname,1234576955,Male,Surname,,04-Sep-2024,Td/IPV 1,12345678,06-Aug-2014,,1
55047410,55047410,1,24-Apr-2023,Firstname,1234576955,Male,Surname,,16-May-2023,Rotarix 1,12345678,20-Jun-2023,E87750,1
55350419,,28,08-Jul-1996,Firstname,1234576955,Male,Surname,,10-Mar-2023,unknown,12345678,,,1
55369271,,24,28-May-2000,Firstname,1234576955,Female,Surname,,05-Sep-2023,unknown,12345678,,,1
56675307,,36,08-Aug-1988,Firstname,1234576955,Male,Surname,,23-May-2023,unknown,12345678,,,1
56675282,,25,28-Apr-1999,Firstname,1234576955,Female,Surname,,19-Apr-2023,unknown,12345678,,,1
56770421,,27,28-Jul-1997,Firstname,1234576955,Female,Surname,,20-Apr-2023,unknown,12345678,,,1
56694540,,29,07-Sep-1994,Firstname,1234576955,Female,Surname,,06-Oct-2023,unknown,12345678,,,1
56735977,56735977,22,16-Oct-2001,Firstname,1234576955,Female,Surname,,14-May-2024,Human Papillomavirus 2,12345678,23-Feb-2016,,1
56709835,,28,30-Apr-1996,Firstname,1234576955,Male,Surname,,25-May-2023,unknown,12345678,,,1
56753355,56753355,9,16-Nov-2014,Firstname,1234576955,Male,Surname,,26-May-2023,Infanrix Hexa 3,12345678,09-May-2016,E87750,1
56853744,,31,23-Feb-1993,Firstname,1234576955,Male,Surname,,04-May-2023,unknown,12345678,,,1
57158184,,30,19-Apr-1994,Firstname,1234576955,Female,Surname,,09-May-2023,unknown,12345678,,,1
57180288,,34,22-Feb-1990,Firstname,1234576955,Female,Surname,,10-May-2023,unknown,12345678,,,1
57180305,,34,11-Feb-1990,Firstname,1234576955,Female,Surname,,10-May-2023,unknown,12345678,,,1
57290638,57290638,27,31-Mar-1997,Firstname,1234576955,Male,Surname,,26-Apr-2024,Typhoid 1,12345678,15-Jul-2015,,1
57290638,57290638,27,31-Mar-1997,Firstname,1234576955,Male,Surname,,26-Apr-2024,Hepatitis A 2,12345678,15-Jul-2015,,1
57227491,,25,07-May-1999,Firstname,1234576955,Male,Surname,,04-Sep-2023,unknown,12345678,,,1
57366297,,24,31-May-2000,Firstname,1234576955,Male,Surname,,15-Sep-2023,unknown,12345678,,,1
56922777,,52,29-Aug-1972,Firstname,1234576955,Male,Surname,,06-Sep-2023,unknown,12345678,,,1
56933865,,23,15-Feb-2001,Firstname,1234576955,Male,Surname,,10-Jul-2023,unknown,12345678,,,1
56910113,,67,08-Jun-1957,Firstname,1234576955,Male,Surname,,13-Jun-2023,unknown,12345678,,,1
57029469,,26,22-Jul-1998,Firstname,1234576955,Female,Surname,,15-Jun-2023,unknown,12345678,,,1
57083087,57083087,0,06-Sep-2023,Firstname,1234576955,Male,Surname,,08-Sep-2023,Prevenar - 13 1,12345678,13-Dec-2023,,1
57083087,57083087,0,06-Sep-2023,Firstname,1234576955,Male,Surname,,08-Sep-2023,Rotarix 2,12345678,13-Dec-2023,,1
57128187,57128187,1,10-Aug-2023,Firstname,1234576955,Male,Surname,,14-Aug-2023,Infanrix Hexa 2,12345678,17-Nov-2023,,1
57109641,,26,23-Sep-1997,Firstname,1234576955,Male,Surname,,18-Jul-2023,unknown,12345678,,,1
57109642,,38,18-Jun-1986,Firstname,1234576955,Male,Surname,,18-Jul-2023,unknown,12345678,,,1
57103187,,54,10-Dec-1969,Firstname,1234576955,Male,Surname,,18-Jul-2023,unknown,12345678,,,1
57438643,57438643,26,05-Jun-1998,Firstname,1234576955,Male,Surname,,17-Oct-2023,Measles/Mumps/Rubella 1,12345678,06-Nov-2015,,1
57438643,57438643,26,05-Jun-1998,Firstname,1234576955,Male,Surname,,17-Oct-2023,Measles/Mumps/Rubella 1,12345678,08-Apr-2016,,1
57464649,57464649,4,18-Feb-2020,Firstname,1234576955,Male,Surname,,11-Oct-2023,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,10-Jun-2020,,1
57474659,,24,26-Nov-1999,Firstname,1234576955,Female,Surname,,21-Jul-2023,unknown,12345678,,,1
57640180,57640180,28,21-Feb-1996,Firstname,1234576955,Male,Surname,,13-Feb-2024,Hepatitis A 1,12345678,27-Jan-1999,D81035,1
57640180,57640180,28,21-Feb-1996,Firstname,1234576955,Male,Surname,,13-Feb-2024,Hepatitis A Booster,12345678,24-Aug-2000,D81035,1
57625651,,38,16-Oct-1985,Firstname,1234576955,Male,Surname,,15-Nov-2023,unknown,12345678,,,1
55585629,55585629,30,09-Mar-1994,Firstname,1234576955,Female,Surname,,04-Sep-2023,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,03-Nov-2023,FMH15,1
55619615,55619615,1,24-Aug-2023,Firstname,1234576955,Male,Surname,,16-Oct-2023,Infanrix Hexa 3,12345678,28-Dec-2023,E87750,1
55619615,55619615,1,24-Aug-2023,Firstname,1234576955,Male,Surname,,16-Oct-2023,Infanrix Hexa 2,12345678,28-Nov-2023,E87750,1
55619615,55619615,1,24-Aug-2023,Firstname,1234576955,Male,Surname,,16-Oct-2023,Rotarix 1,12345678,24-Oct-2023,E87750,1
55619615,55619615,1,24-Aug-2023,Firstname,1234576955,Male,Surname,,16-Oct-2023,Bexsero 3,12345678,30-Aug-2024,E87750,1
55745935,55745935,29,21-Sep-1994,Firstname,1234576955,Male,Surname,,18-Oct-2023,Yellow Fever Single,12345678,01-Jul-2015,,1
55766431,55766431,0,26-Nov-2023,Firstname,1234576955,Male,Surname,,23-Jan-2024,Infanrix Hexa 2,12345678,08-Mar-2024,E87750,1
